"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458510.31188754,2458510.33268661,1797.040
2458510.40454542,2458510.42534821,1797.362
2458510.49713839,2458510.51794460,1797.657
2458510.58966635,2458510.61047562,1797.921
2458510.68212942,2458510.70294170,1798.181
2458510.77452793,2458510.79534315,1798.435
2458510.86686169,2458510.88767963,1798.670
2458510.95913023,2458510.97995077,1798.895
2458511.05133360,2458511.07215662,1799.109
2458511.14347193,2458511.16429728,1799.310
2458511.23554534,2458511.25637284,1799.497
2458511.32755364,2458511.34838348,1799.698
2458511.41949655,2458511.44032864,1799.892
2458511.51137400,2458511.53220804,1800.061
2458511.60318591,2458511.62402176,1800.217
2458511.69493266,2458511.71577018,1800.362
2458511.78661440,2458511.80745352,1800.500
2458511.87823074,2458511.89907128,1800.623
2458511.96978141,2458511.99062332,1800.741
2458512.06126643,2458512.08210959,1800.849
2458512.15268593,2458512.17353021,1800.946
2458512.24404003,2458512.26488542,1801.041
2458512.33532849,2458512.35617510,1801.147
2458512.42655107,2458512.44739876,1801.241
2458512.51770766,2458512.53855619,1801.313
2458512.60879831,2458512.62964757,1801.376
2458512.69982336,2458512.72067328,1801.433
2458512.79078290,2458512.81163340,1801.483
2458512.88167652,2458512.90252749,1801.524
2458512.97250402,2458512.99335539,1801.558
2458513.06326543,2458513.08411710,1801.585
2458513.15396079,2458513.17481272,1801.606
2458513.24459032,2458513.26544251,1801.630
2458513.33515365,2458513.35600628,1801.667
2458513.42565066,2458513.44650348,1801.683
2458513.51608125,2458513.53693405,1801.682
2458513.60644546,2458513.62729822,1801.678
2458513.69674367,2458513.71759633,1801.669
2458513.78697592,2458513.80782840,1801.655
2458513.87714175,2458513.89799402,1801.636
2458513.96724111,2458513.98809303,1801.607
2458514.05727390,2458514.07812546,1801.574
2458514.14724020,2458514.16809137,1801.541
2458514.23714020,2458514.25799106,1801.515
2458514.32697365,2458514.34782425,1801.491
2458514.41674029,2458514.43759051,1801.459
2458514.50644003,2458514.52728973,1801.414
2458514.59607311,2458514.61692220,1801.361
2458514.68563979,2458514.70648825,1801.307
2458514.77514008,2458514.79598789,1801.251
2458514.86457368,2458514.88542072,1801.185
2458514.95394031,2458514.97478660,1801.119
2458515.04324008,2458515.06408552,1801.046
2458515.13247293,2458515.15331757,1800.977
2458515.22163913,2458515.24248303,1800.913
2458515.31073837,2458515.33158163,1800.858
2458515.39977042,2458515.42061298,1800.797
2458515.48873531,2458515.50957695,1800.718
2458515.57763310,2458515.59847383,1800.639
2458515.66646419,2458515.68730399,1800.558
2458515.75522864,2458515.77606746,1800.474
2458515.84392606,2458515.86476385,1800.386
2458515.93255624,2458515.95339300,1800.296
2458516.02111917,2458516.04195490,1800.207
2458516.10961496,2458516.13044961,1800.113
2458516.19804372,2458516.21887742,1800.032
2458516.28640527,2458516.30723812,1799.958
2458516.37469935,2458516.39553133,1799.883
2458516.46292590,2458516.48375689,1799.798
2458516.55108514,2458516.57191506,1799.705
2458516.63917738,2458516.66000624,1799.614
2458516.72720277,2458516.74803056,1799.520
2458516.81516095,2458516.83598763,1799.425
2458516.90305171,2458516.92387726,1799.328
2458516.99087499,2458517.01169941,1799.230
2458517.07863084,2458517.09945412,1799.131
2458517.16631928,2458517.18714164,1799.052
2458517.25394046,2458517.27476191,1798.973
2458517.34149395,2458517.36231456,1798.901
2458517.42897978,2458517.44979941,1798.816
2458517.51639796,2458517.53721661,1798.731
2458517.60374894,2458517.62456659,1798.645
2458517.69103295,2458517.71184958,1798.557
2458517.77824973,2458517.79906532,1798.467
2458517.86539892,2458517.88621351,1798.380
2458517.95248055,2458517.97329407,1798.288
2458518.03949458,2458518.06030704,1798.197
2458518.12644093,2458518.14725258,1798.127
2458518.21331993,2458518.23413083,1798.062
2458518.30013122,2458518.32094142,1798.001
2458518.38687474,2458518.40768416,1797.934
2458518.47355046,2458518.49435906,1797.863
2458518.56015870,2458518.58096651,1797.795
2458518.64669985,2458518.66750687,1797.726
2458518.73317381,2458518.75398006,1797.660
2458518.81958026,2458518.84038572,1797.592
2458518.90591901,2458518.92672374,1797.528
2458518.99219011,2458519.01299404,1797.459
2458519.07839349,2458519.09919675,1797.402
2458519.16452935,2458519.18533214,1797.361
2458519.25059760,2458519.27139994,1797.323
2458519.33659793,2458519.35739990,1797.290
2458519.42253044,2458519.44333197,1797.252
2458519.50839526,2458519.52919630,1797.210
2458519.59419279,2458519.61499344,1797.176
2458519.67992333,2458519.70072353,1797.137
2458519.76558643,2458519.78638623,1797.103
2458519.85118189,2458519.87198131,1797.070
2458519.93670963,2458519.95750869,1797.039
2458520.02216966,2458520.04296839,1797.010
2458520.10756191,2458520.12836060,1797.007
2458520.19288669,2458520.21368540,1797.009
2458520.27814368,2458520.29894244,1797.012
2458520.36333283,2458520.38413160,1797.014
2458520.44845415,2458520.46925293,1797.015
2458520.53350791,2458520.55430681,1797.025
2458520.61849464,2458520.63929364,1797.033
2458520.70341425,2458520.72421335,1797.042
2458520.78826635,2458520.80906559,1797.054
2458520.87305075,2458520.89385017,1797.069
2458520.95776745,2458520.97856710,1797.090
2458521.04241648,2458521.06321640,1797.113
2458521.12699774,2458521.14779832,1797.170
2458521.21151153,2458521.23231269,1797.220
2458521.29595740,2458521.31675925,1797.280
2458521.38033549,2458521.40113797,1797.334
2458521.46464579,2458521.48544900,1797.397
2458521.54888882,2458521.56969277,1797.462
2458521.63306491,2458521.65386961,1797.526
2458521.71717376,2458521.73797925,1797.594
2458521.80121504,2458521.82202139,1797.669
2458521.88518864,2458521.90599589,1797.747
2458521.96909461,2458521.98990282,1797.829
2458522.05293281,2458522.07374211,1797.924
2458522.13670339,2458522.15751409,1798.044
2458522.22040638,2458522.24121842,1798.161
2458522.30404150,2458522.32485495,1798.282
2458522.38760884,2458522.40842368,1798.402
2458522.47110841,2458522.49192485,1798.540
2458522.55454087,2458522.57535883,1798.672
2458522.63790642,2458522.65872593,1798.806
2458522.72120466,2458522.74202578,1798.944
2458522.80443526,2458522.82525810,1799.093
2458522.88759817,2458522.90842279,1799.247
2458522.97069347,2458522.99151981,1799.396
2458523.05372085,2458523.07454930,1799.578
2458523.13668065,2458523.15751138,1799.775
2458523.21957276,2458523.24040572,1799.968
2458523.30239697,2458523.32323222,1800.165
2458523.38515333,2458523.40599091,1800.367
2458523.46784194,2458523.48868203,1800.584
2458523.55046342,2458523.57130601,1800.799
2458523.63301795,2458523.65386303,1801.015
2458523.71550505,2458523.73635270,1801.237
2458523.79792441,2458523.81877477,1801.471
2458523.88027599,2458523.90112909,1801.708
2458523.96255981,2458523.98341570,1801.949
2458524.04477566,2458524.06563465,1802.216
2458524.12692375,2458524.14778605,1802.503
2458524.20900399,2458524.22986956,1802.785
2458524.29101621,2458524.31188510,1803.072
2458524.37296043,2458524.39383271,1803.365
2458524.45483672,2458524.47571259,1803.675
2458524.53664576,2458524.55752521,1803.985
2458524.61838764,2458524.63927070,1804.296
2458524.70006194,2458524.72094864,1804.611
2458524.78166831,2458524.80255882,1804.940
2458524.86320667,2458524.88410106,1805.275
2458524.94467708,2458524.96557538,1805.613
2458525.02607922,2458525.04698177,1805.981
2458525.10741333,2458525.12832033,1806.364
2458525.18867934,2458525.20959078,1806.748
2458525.26987705,2458525.29079300,1807.138
2458525.35100649,2458525.37192697,1807.530
2458525.43206763,2458525.45299290,1807.943
2458525.51306107,2458525.53399121,1808.364
2458525.59398717,2458525.61492204,1808.773
2458525.67484538,2458525.69578514,1809.196
2458525.75563532,2458525.77658014,1809.632
2458525.83635687,2458525.85730680,1810.074
2458525.91701004,2458525.93796517,1810.523
2458525.99759463,2458526.01855518,1810.991
2458526.07811067,2458526.09907692,1811.485
2458526.15855816,2458526.17953021,1811.985
2458526.23893693,2458526.25991472,1812.481
2458526.31924695,2458526.34023061,1812.988
2458526.39948814,2458526.42047783,1813.510
2458526.47966091,2458526.50065685,1814.049
2458526.55976582,2458526.58076784,1814.575
2458526.63980249,2458526.66081074,1815.113
2458526.71977038,2458526.74078497,1815.661
2458526.79966928,2458526.82069036,1816.221
2458526.87949920,2458526.90052684,1816.788
2458526.95925996,2458526.98029429,1817.366
2458527.03895148,2458527.05999291,1817.980
2458527.11857379,2458527.13962239,1818.599
2458527.19812673,2458527.21918251,1819.219
2458527.27761021,2458527.29867325,1819.847
2458527.35702412,2458527.37809457,1820.486
2458527.43636860,2458527.45744668,1821.146
2458527.51564427,2458527.53673000,1821.807
2458527.59485121,2458527.61594455,1822.465
2458527.67398868,2458527.69508979,1823.135
2458527.75305637,2458527.77416537,1823.817
2458527.83205417,2458527.85317122,1824.513
2458527.91098203,2458527.93210720,1825.215
2458527.98983972,2458528.01097334,1825.945
2458528.06862728,2458528.08976956,1826.693
2458528.14734453,2458528.16849554,1827.447
2458528.22599137,2458528.24715110,1828.201
2458528.30456770,2458528.32573626,1828.964
2458528.38307337,2458528.40425105,1829.751
2458528.46150882,2458528.48269582,1830.556
2458528.53987457,2458528.56107071,1831.346
2458528.61817014,2458528.63937550,1832.143
2458528.69639489,2458528.71760964,1832.954
2458528.77454858,2458528.79577292,1833.783
2458528.85263117,2458528.87386519,1834.619
2458528.93064249,2458528.95188631,1835.466
2458529.00858240,2458529.02983642,1836.347
2458529.08645084,2458529.10771519,1837.240
2458529.16424756,2458529.18552227,1838.135
2458529.24197251,2458529.26325757,1839.029
2458529.31962550,2458529.34092109,1839.939
2458529.39720647,2458529.41851292,1840.877
2458529.47471598,2458529.49603338,1841.824
2458529.55215432,2458529.57348249,1842.754
2458529.62952072,2458529.65085985,1843.700
2458529.70681467,2458529.72816490,1844.660
2458529.78403595,2458529.80539746,1845.635
2458529.86118452,2458529.88255741,1846.617
2458529.93826017,2458529.95964463,1847.617
2458530.01526274,2458530.03665919,1848.653
2458530.09219209,2458530.11360055,1849.691
2458530.16904794,2458530.19046848,1850.734
2458530.24583027,2458530.26726294,1851.783
2458530.32253878,2458530.34398376,1852.846
2458530.39917352,2458530.42063109,1853.934
2458530.47573503,2458530.49720530,1855.031
2458530.55222342,2458530.57370615,1856.108
2458530.62863781,2458530.65013321,1857.203
2458530.70497772,2458530.72648602,1858.317
2458530.78124296,2458530.80276430,1859.444
2458530.85743343,2458530.87896793,1860.581
2458530.93354889,2458530.95509676,1861.736
2458531.00958925,2458531.03115085,1862.923
2458531.08555415,2458531.10712954,1864.113
2458531.16144337,2458531.18303263,1865.312
2458531.23725683,2458531.25885995,1866.509
2458531.31299419,2458531.33461143,1867.730
2458531.38865547,2458531.41028710,1868.973
2458531.46424120,2458531.48588733,1870.225
2458531.53975142,2458531.56141178,1871.455
2458531.61518520,2458531.63686004,1872.707
2458531.69054204,2458531.71223153,1873.972
2458531.76582168,2458531.78752601,1875.255
2458531.84102402,2458531.86274334,1876.549
2458531.91614882,2458531.93788331,1877.860
2458531.99119593,2458532.01294590,1879.198
2458532.06616493,2458532.08793053,1880.548
2458532.14105550,2458532.16283681,1881.905
2458532.21586758,2458532.23766459,1883.262
2458532.29060075,2458532.31241364,1884.633
2458532.36525493,2458532.38708406,1886.036
2458532.43983058,2458532.46167609,1887.452
2458532.51432782,2458532.53618942,1888.842
2458532.58874575,2458532.61062359,1890.245
2458532.66308372,2458532.68497801,1891.667
2458532.73734141,2458532.75925239,1893.109
2458532.81151866,2458532.83344650,1894.566
2458532.88561527,2458532.90756005,1896.029
2458532.95963102,2458532.98159314,1897.528
2458533.03356547,2458533.05554508,1899.039
2458533.10741812,2458533.12941532,1900.558
2458533.18118888,2458533.20320368,1902.078
2458533.25487738,2458533.27690992,1903.611
2458533.32848325,2458533.35053390,1905.176
2458533.40200683,2458533.42407575,1906.754
2458533.47544839,2458533.49753537,1908.315
2458533.54880720,2458533.57091229,1909.880
2458533.62208238,2458533.64420582,1911.465
2458533.69527353,2458533.71741551,1913.068
2458533.76838035,2458533.79054116,1914.694
2458533.84140267,2458533.86358234,1916.323
2458533.91434023,2458533.93653904,1917.977
2458533.98719261,2458534.00941086,1919.657
2458534.05995913,2458534.08219695,1921.347
2458534.13263947,2458534.15489691,1923.043
2458534.20523341,2458534.22751058,1924.748
2458534.27774034,2458534.30003748,1926.473
2458534.35016024,2458534.37247765,1928.224
2458534.42249335,2458534.44483108,1929.980
2458534.49473949,2458534.51709730,1931.715
2458534.56689757,2458534.58927573,1933.472
2458534.63896696,2458534.66136567,1935.249
2458534.71094714,2458534.73336662,1937.043
2458534.78283786,2458534.80527841,1938.864
2458534.85463888,2458534.87710045,1940.680
2458534.92634979,2458534.94883288,1942.539
2458534.99796990,2458535.02047471,1944.415
2458535.06949844,2458535.09202511,1946.304
2458535.14093510,2458535.16348367,1948.196
2458535.21227937,2458535.23485005,1950.106
2458535.28353068,2458535.30612379,1952.045
2458535.35468894,2458535.37730469,1954.001
2458535.42575425,2458535.44839265,1955.958
2458535.49672597,2458535.51938690,1957.904
2458535.56760294,2458535.59028675,1959.882
2458535.63838441,2458535.66109136,1961.880
2458535.70906965,2458535.73179999,1963.901
2458535.77965824,2458535.80241225,1965.946
2458535.85014977,2458535.87292753,1967.998
2458535.92054355,2458535.94334562,1970.099
2458535.99083863,2458536.01366519,1972.215
2458536.06103383,2458536.08388517,1974.356
2458536.13112876,2458536.15400494,1976.503
2458536.20112254,2458536.22402390,1978.677
2458536.27101441,2458536.29394135,1980.888
2458536.34080405,2458536.36375672,1983.110
2458536.41049117,2458536.43346966,1985.342
2458536.48007484,2458536.50307921,1987.577
2458536.54955364,2458536.57258429,1989.849
2458536.61892664,2458536.64198385,1992.143
2458536.68819291,2458536.71127707,1994.472
2458536.75735171,2458536.78046327,1996.838
2458536.82640239,2458536.84954141,1999.212
2458536.89534395,2458536.91851107,2001.639
2458536.96417494,2458536.98737062,2004.106
2458537.03289386,2458537.05611840,2006.601
2458537.10149962,2458537.12475327,2009.115
2458537.16999094,2458537.19327427,2011.679
2458537.23836657,2458537.26168010,2014.289
2458537.30662550,2458537.32996951,2016.923
2458537.37476686,2458537.39814171,2019.588
2458537.44278923,2458537.46619522,2022.277
2458537.51069065,2458537.53412831,2025.014
2458537.57846942,2458537.60193934,2027.801
2458537.64612375,2458537.66962656,2030.643
2458537.71365218,2458537.73718860,2033.547
2458537.78105303,2458537.80462356,2036.493
2458537.84832474,2458537.87193012,2039.505
2458537.91546476,2458537.93910611,2042.612
2458537.98247021,2458538.00614828,2045.785
2458538.04933838,2458538.07305400,2049.030
2458538.11606666,2458538.13982073,2052.352
2458538.18265207,2458538.20644582,2055.780
2458538.24909170,2458538.27292634,2059.313
2458538.31538255,2458538.33925901,2062.926
2458538.38152125,2458538.40544081,2066.650
2458538.44750368,2458538.47146778,2070.498
2458538.51332513,2458538.53733559,2074.504
2458538.57898073,2458538.60303940,2078.669
2458538.64446507,2458538.66857408,2083.019
2458538.70977223,2458538.73393427,2087.600
2458538.77489553,2458538.79911319,2092.406
2458538.83982733,2458538.86410415,2097.517
2458538.90455731,2458538.92889770,2103.010
2458538.96907307,2458538.99348190,2108.922
2458539.03336019,2458539.05784349,2115.358
2458539.09740094,2458539.12196670,2122.482
2458539.16117174,2458539.18583092,2130.554
2458539.22464120,2458539.24940882,2139.923
2458539.28776247,2458539.31266144,2151.271
2458539.35045778,2458539.37553083,2166.312
2458539.41256119,2458539.43792299,2191.259
2458539.47333905,2458539.48275846,813.837

