"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458516.14221174,2458516.15735462,1308.345
2458516.82987374,2458516.83528149,467.229
2458516.92072108,2458516.93264451,1030.184
2458517.01308289,2458517.02937474,1407.616
2458517.10798729,2458517.12312856,1308.206
2458517.88155701,2458517.89014899,742.347
2458517.97258797,2458517.98593695,1153.352
2458518.06546210,2458518.07990766,1248.096
2458518.83427758,2458518.83900255,408.238
2458518.92380592,2458518.93373268,857.672
2458519.01485482,2458519.02753386,1095.470
2458519.11011348,2458519.11686421,583.263
2458519.86686960,2458519.87295635,525.895
2458519.95624954,2458519.96609895,850.989
2458520.04773890,2458520.05727752,824.137
2458520.88968849,2458520.89590685,537.267
2458520.97883728,2458520.98728129,729.563
2458521.81627311,2458521.81628273,0.832
2458521.90256019,2458521.90800256,470.221
2458521.99164966,2458521.99733229,490.979
2458522.90546906,2458522.90934236,334.653
2458523.89891888,2458523.89953941,53.614
2458532.58917101,2458532.59097851,156.168
2458533.54604053,2458533.54926984,279.013
2458533.62419411,2458533.62597636,153.987
2458534.48888182,2458534.49173931,246.888
2458534.56462421,2458534.56860858,344.249
2458535.49018510,2458535.49442476,366.306
2458535.56512968,2458535.56940619,369.491
2458536.47259740,2458536.47681269,364.201
2458536.54588820,2458536.55046204,395.180
2458536.62064963,2458536.62231216,143.643
2458537.43468363,2458537.43627979,137.908
2458537.50498751,2458537.50946313,386.694
2458537.57725341,2458537.58044186,275.483
2458538.50882969,2458538.51198823,272.898

